Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
30668145,05/21/2015 06:48:34 PM,05/26/2015 11:34:01 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10472,1033 CASTLE HILL AVENUE,CASTLE HILL AVENUE,CHATTERTON AVENUE,BLACKROCK AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/01/2015 11:33:51 AM,05/26/2015 11:34:01 AM,09 BRONX,BRONX,1025694,241148,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82847379630365,-73.85024553910388,"(40.82847379630365, -73.85024553910388)"
30684414,05/23/2015 04:56:47 PM,05/28/2015 11:04:10 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10454,2700 3 AVENUE,3 AVENUE,EAST 143 STREET,EAST 144 STREET,,,ADDRESS,BRONX,,N/A,Closed,07/03/2015 11:03:38 AM,05/28/2015 11:04:10 AM,01 BRONX,BRONX,1005742,235696,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.813580687348335,-73.92235784451735,"(40.813580687348335, -73.92235784451735)"
30689630,05/24/2015 06:48:04 AM,05/27/2015 05:33:46 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10304,169 BROAD STREET,BROAD STREET,CANAL STREET,CEDAR STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/02/2015 05:33:35 PM,05/27/2015 05:33:46 PM,01 STATEN ISLAND,STATEN ISLAND,961967,166769,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.624390855385585,-74.08027154432794,"(40.624390855385585, -74.08027154432794)"
30703065,05/26/2015 11:48:13 PM,05/29/2015 12:04:56 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10027,2350 8 AVENUE,8 AVENUE,WEST 126 STREET,WEST 127 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/04/2015 12:03:56 PM,05/29/2015 12:04:56 PM,10 MANHATTAN,MANHATTAN,997925,234726,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.810933866602134,-73.95059956406965,"(40.810933866602134, -73.95059956406965)"
30704194,05/26/2015 06:58:25 PM,05/29/2015 12:04:51 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11214,9 BAY 50 STREET,BAY 50 STREET,STILLWELL AVENUE,HARWAY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/04/2015 12:03:54 PM,05/29/2015 12:04:51 PM,13 BROOKLYN,BROOKLYN,988700,153636,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58837036142862,-73.98397811561853,"(40.58837036142862, -73.98397811561853)"
30707421,05/27/2015 09:12:44 AM,05/29/2015 01:04:12 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10314,1763 VICTORY BOULEVARD,VICTORY BOULEVARD,WINTHROP PLACE,MANOR ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Closed,07/04/2015 01:03:36 PM,05/29/2015 01:04:12 PM,01 STATEN ISLAND,STATEN ISLAND,950284,162670,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.613102874112,-74.12233733074926,"(40.613102874112, -74.12233733074926)"
30711473,05/27/2015 08:45:44 AM,05/29/2015 01:04:10 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11385,669 ONDERDONK AVENUE,ONDERDONK AVENUE,LINDEN STREET,GATES AVENUE,,,ADDRESS,RIDGEWOOD,,N/A,Closed,07/04/2015 01:03:36 PM,05/29/2015 01:04:10 PM,05 QUEENS,QUEENS,1009840,195879,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70428236749827,-73.90770494742343,"(40.70428236749827, -73.90770494742343)"
30711514,05/27/2015 11:20:09 AM,05/29/2015 01:04:21 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11433,105-15 177 STREET,177 STREET,105 AVENUE,106 AVENUE,,,ADDRESS,JAMAICA,,N/A,Closed,07/04/2015 01:03:38 PM,05/29/2015 01:04:21 PM,12 QUEENS,QUEENS,1044923,195617,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70339223444409,-73.78117437508217,"(40.70339223444409, -73.78117437508217)"
30716637,05/28/2015 09:43:43 AM,06/01/2015 02:34:17 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,10309,2750 VETERANS ROAD WEST,VETERANS ROAD WEST,BEND,TYRELLAN AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,06/01/2015 09:43:43 AM,06/01/2015 02:34:17 PM,03 STATEN ISLAND,STATEN ISLAND,920333,131600,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.52765665202026,-74.22991949651235,"(40.52765665202026, -74.22991949651235)"
30718756,05/28/2015 06:42:10 PM,06/01/2015 03:34:16 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11212,190 EAST 98 STREET,EAST 98 STREET,UNION STREET,DUMONT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,06/01/2015 06:42:10 PM,06/01/2015 03:34:16 PM,17 BROOKLYN,BROOKLYN,1006356,180704,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66263985972351,-73.92032041264103,"(40.66263985972351, -73.92032041264103)"
30739519,05/31/2015 05:18:48 PM,06/03/2015 10:33:44 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10462,1825 WHITEPLAINS ROAD,WHITEPLAINS ROAD,MORRIS PARK AVENUE,RHINELANDER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/09/2015 10:33:32 AM,06/03/2015 10:33:44 AM,11 BRONX,BRONX,1021215,247509,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84595275839036,-73.86639495088909,"(40.84595275839036, -73.86639495088909)"
30751944,06/02/2015 08:51:54 AM,06/09/2015 11:33:56 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11230,1508 AVENUE J,AVENUE J,EAST 15 STREET,NYCTA SUBWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,06/06/2015 08:51:54 AM,06/09/2015 11:33:56 AM,14 BROOKLYN,BROOKLYN,995062,167059,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62520827050648,-73.9610507349241,"(40.62520827050648, -73.9610507349241)"
30753860,06/02/2015 08:51:46 PM,06/05/2015 11:04:07 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11204,7402 17 AVENUE,17 AVENUE,74 STREET,BAY RIDGE PARKWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,07/11/2015 11:03:51 AM,06/05/2015 11:04:07 AM,11 BROOKLYN,BROOKLYN,984845,163462,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61534183232797,-73.99785688248227,"(40.61534183232797, -73.99785688248227)"
30754825,06/02/2015 03:59:37 PM,06/05/2015 12:34:18 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11205,139 NOSTRAND AVENUE,NOSTRAND AVENUE,MYRTLE AVENUE,VERNON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/11/2015 12:33:37 PM,06/05/2015 12:34:18 PM,03 BROOKLYN,BROOKLYN,997438,192425,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69482912051508,-73.95244179724308,"(40.69482912051508, -73.95244179724308)"
30757797,06/02/2015 05:37:30 PM,06/05/2015 11:04:14 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10472,1030 CASTLE HILL AVENUE,CASTLE HILL AVENUE,CHATTERTON AVENUE,BLACKROCK AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/11/2015 11:03:53 AM,06/05/2015 11:04:14 AM,09 BRONX,BRONX,1025702,241136,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82844082223917,-73.8502167059662,"(40.82844082223917, -73.8502167059662)"
30757807,06/02/2015 04:05:58 PM,06/05/2015 12:34:17 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11226,1395 NOSTRAND AVENUE,NOSTRAND AVENUE,LINDEN BOULEVARD,MARTENSE STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/11/2015 12:33:37 PM,06/05/2015 12:34:17 PM,17 BROOKLYN,BROOKLYN,998198,176970,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65240746059297,-73.94973308886118,"(40.65240746059297, -73.94973308886118)"
30761788,06/03/2015 11:14:05 AM,06/05/2015 12:04:16 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11432,,,,,186 STREET,HILLSIDE AVENUE,INTERSECTION,JAMAICA,,N/A,Closed,07/11/2015 12:03:40 PM,06/05/2015 12:04:16 PM,12 QUEENS,QUEENS,1046296,199662,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71448524442044,-73.77618520557253,"(40.71448524442044, -73.77618520557253)"
30763680,06/03/2015 03:58:24 PM,06/05/2015 12:34:37 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11233,,,,,RALPH AVENUE,ST MARK'S AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,06/07/2015 03:58:24 PM,06/05/2015 12:34:37 PM,08 BROOKLYN,BROOKLYN,1005850,184727,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67368334255155,-73.92213136439054,"(40.67368334255155, -73.92213136439054)"
30763764,06/03/2015 08:08:50 PM,06/05/2015 05:03:46 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11419,129-27 LIBERTY AVENUE,LIBERTY AVENUE,129 STREET,130 STREET,,,ADDRESS,SOUTH RICHMOND HILL,,N/A,Closed,06/07/2015 08:08:50 PM,06/05/2015 05:03:46 PM,10 QUEENS,QUEENS,1035262,190498,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68940276853253,-73.81605677364158,"(40.68940276853253, -73.81605677364158)"
30765525,06/03/2015 08:07:13 PM,,DOHMH,Department of Health and Mental Hygiene,Tattooing,Minor Received Tattoo,Tattoo Parlor,10027,248 WEST 125 STREET,WEST 125 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,07/10/2015 08:07:13 PM,06/04/2015 11:15:33 AM,10 MANHATTAN,MANHATTAN,998208,234202,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80949518969056,-73.94957832675914,"(40.80949518969056, -73.94957832675914)"
30781902,06/05/2015 03:34:46 PM,06/08/2015 01:33:47 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10467,,,,,EAST  208 STREET,JEROME AVENUE,INTERSECTION,BRONX,,N/A,Closed,07/14/2015 01:33:32 PM,06/08/2015 01:33:48 PM,07 BRONX,BRONX,1016476,260192,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88078229465092,-73.88346242504102,"(40.88078229465092, -73.88346242504102)"
30790890,06/07/2015 04:46:30 PM,06/09/2015 11:03:57 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11208,3379 FULTON STREET,FULTON STREET,HEMLOCK STREET,AUTUMN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/15/2015 11:03:38 AM,06/09/2015 11:03:57 AM,05 BROOKLYN,BROOKLYN,1020059,188514,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.684031716696225,-73.870887438232,"(40.684031716696225, -73.870887438232)"
30793638,06/07/2015 09:45:44 AM,06/09/2015 11:03:54 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10457,,,,,WASHINGTON AVENUE,EAST  182 STREET,INTERSECTION,BRONX,,N/A,Closed,07/15/2015 11:03:37 AM,06/09/2015 11:03:54 AM,06 BRONX,BRONX,1013517,250378,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85385617932334,-73.89420578807301,"(40.85385617932334, -73.89420578807301)"
30795806,06/08/2015 09:30:45 AM,06/10/2015 03:04:22 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11432,185-20 HILLSIDE AVENUE,HILLSIDE AVENUE,184 PLACE,186 STREET,,,ADDRESS,JAMAICA,,N/A,Closed,07/16/2015 03:03:38 PM,06/10/2015 03:04:22 PM,12 QUEENS,QUEENS,1046113,199601,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71431909601477,-73.7768458881326,"(40.71431909601477, -73.7768458881326)"
30804264,06/09/2015 01:16:44 PM,06/11/2015 10:04:10 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11103,40-11 28 AVENUE,28 AVENUE,STEINWAY STREET,41 STREET,,,ADDRESS,ASTORIA,,N/A,Closed,07/17/2015 10:03:30 AM,06/11/2015 10:04:10 AM,01 QUEENS,QUEENS,1008207,218146,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.765404334089844,-73.9135153690443,"(40.765404334089844, -73.9135153690443)"
30809618,06/09/2015 05:29:39 PM,06/11/2015 10:04:11 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10453,2035 JEROME AVENUE,JEROME AVENUE,EAST 179 STREET,EAST BURNSIDE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/17/2015 10:03:31 AM,06/11/2015 10:04:11 AM,05 BRONX,BRONX,1009784,250219,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.853431357126034,-73.90770041354561,"(40.853431357126034, -73.90770041354561)"
30809626,06/09/2015 08:36:14 PM,06/11/2015 10:04:09 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10468,99 EAST 198 STREET,EAST 198 STREET,CRESTON AVENUE,GRAND CONCOURSE,,,ADDRESS,BRONX,,N/A,Closed,07/17/2015 10:03:30 AM,06/11/2015 10:04:09 AM,07 BRONX,BRONX,1014210,256474,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8705855224835,-73.8916734871075,"(40.8705855224835, -73.8916734871075)"
30810806,06/09/2015 11:29:13 AM,06/11/2015 10:34:04 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11372,,,,,82 STREET,ROOSEVELT AVENUE,INTERSECTION,JACKSON HEIGHTS,,N/A,Closed,07/17/2015 10:33:37 AM,06/11/2015 10:34:04 AM,03 QUEENS,QUEENS,1016409,211680,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74763079674001,-73.88393715438816,"(40.74763079674001, -73.88393715438816)"
30811781,06/09/2015 12:13:36 PM,06/11/2015 10:04:12 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11104,43-26 44 STREET,44 STREET,43 AVENUE,QUEENS BOULEVARD,,,ADDRESS,SUNNYSIDE,,N/A,Closed,07/17/2015 10:03:31 AM,06/11/2015 10:04:12 AM,02 QUEENS,QUEENS,1006328,210560,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74458759411336,-73.92032345341241,"(40.74458759411336, -73.92032345341241)"
30813941,06/10/2015 06:02:26 PM,06/12/2015 11:03:41 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11230,,,,,AVENUE M,CONEY ISLAND AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,07/18/2015 11:03:32 AM,06/12/2015 11:03:42 AM,12 BROOKLYN,BROOKLYN,994297,164283,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61758963075647,-73.96381071027422,"(40.61758963075647, -73.96381071027422)"
30844234,06/14/2015 02:24:27 PM,06/17/2015 12:04:21 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11206,687 BROADWAY,BROADWAY,WHIPPLE STREET,DEBEVOISE STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,07/23/2015 12:03:37 PM,06/17/2015 12:04:21 PM,01 BROOKLYN,BROOKLYN,999867,194962,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70178863975334,-73.94367652394395,"(40.70178863975334, -73.94367652394395)"
30869216,06/17/2015 10:59:22 AM,06/19/2015 12:34:35 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10030,,,,,7 AVENUE,WEST  143 STREET,INTERSECTION,NEW YORK,,N/A,Closed,07/25/2015 12:33:38 PM,06/19/2015 12:34:35 PM,10 MANHATTAN,MANHATTAN,1000851,238155,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8203404957306,-73.94002101776616,"(40.8203404957306, -73.94002101776616)"
30873419,06/17/2015 10:42:58 AM,06/22/2015 02:33:53 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11233,339 SARATOGA AVENUE,SARATOGA AVENUE,BERGEN STREET,ST MARKS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,07/28/2015 02:33:32 PM,06/22/2015 02:33:53 PM,16 BROOKLYN,BROOKLYN,1007357,184878,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.674093998168665,-73.91669807054674,"(40.674093998168665, -73.91669807054674)"
30874689,06/17/2015 05:51:41 PM,06/19/2015 12:04:34 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11418,,,,,127 STREET,JAMAICA AVENUE,INTERSECTION,RICHMOND HILL,,N/A,Closed,06/21/2015 05:51:41 PM,06/19/2015 12:04:34 PM,09 QUEENS,QUEENS,1033075,194867,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70140697033723,-73.82391114573079,"(40.70140697033723, -73.82391114573079)"
30876783,06/17/2015 12:40:35 PM,06/22/2015 04:34:49 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10035,2129 3 AVENUE,3 AVENUE,EAST 116 STREET,EAST 117 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,07/28/2015 04:33:50 PM,06/22/2015 04:34:49 PM,11 MANHATTAN,MANHATTAN,1000904,230075,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7981630404593,-73.93984957605049,"(40.7981630404593, -73.93984957605049)"
30890381,06/19/2015 04:53:16 PM,06/23/2015 12:04:26 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10453,2199 GRAND CONCOURSE,GRAND CONCOURSE,EAST 181 STREET,ANTHONY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,07/29/2015 12:03:41 PM,06/23/2015 12:04:26 PM,05 BRONX,BRONX,1011652,251093,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85582462511615,-73.90094445257212,"(40.85582462511615, -73.90094445257212)"
30908839,06/22/2015 02:51:17 PM,06/25/2015 11:33:41 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11105,24-20 DITMARS BOULEVARD,DITMARS BOULEVARD,24 STREET,CRESCENT STREET,,,ADDRESS,ASTORIA,,N/A,Closed,07/31/2015 11:33:37 AM,06/25/2015 11:33:41 AM,01 QUEENS,QUEENS,1007809,223140,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77911262227158,-73.91493463859986,"(40.77911262227158, -73.91493463859986)"
30915712,06/23/2015 03:40:15 PM,06/26/2015 11:34:44 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,10465,4011 EAST TREMONT AVENUE,EAST TREMONT AVENUE,SAMPSON AVENUE,GERBER PLACE,,,ADDRESS,BRONX,,N/A,Closed,08/01/2015 11:33:53 AM,06/26/2015 11:34:44 AM,10 BRONX,BRONX,1034668,238109,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.820085954305235,-73.81784165396643,"(40.820085954305235, -73.81784165396643)"
30924837,06/24/2015 04:33:24 PM,06/29/2015 05:33:51 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11419,127-10 LIBERTY AVENUE,LIBERTY AVENUE,127 STREET,128 STREET,,,ADDRESS,SOUTH RICHMOND HILL,,N/A,Closed,08/04/2015 05:33:39 PM,06/29/2015 05:33:51 PM,10 QUEENS,QUEENS,1034852,190277,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68879852926073,-73.81753684067995,"(40.68879852926073, -73.81753684067995)"
30930717,06/24/2015 05:40:15 PM,06/29/2015 05:33:46 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11416,,,,,101 AVENUE,94 STREET,INTERSECTION,OZONE PARK,,N/A,Closed,08/04/2015 05:33:37 PM,06/29/2015 05:33:46 PM,09 QUEENS,QUEENS,1026744,188530,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68404606363078,-73.84678401543908,"(40.68404606363078, -73.84678401543908)"
30931962,06/24/2015 06:35:02 PM,06/29/2015 10:34:13 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11221,366 WILSON AVENUE,WILSON AVENUE,GATES AVENUE,PALMETTO STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,08/04/2015 10:33:45 AM,06/29/2015 10:34:14 AM,04 BROOKLYN,BROOKLYN,1007583,192525,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69508266444214,-73.91585684857806,"(40.69508266444214, -73.91585684857806)"
30933142,06/25/2015 05:17:15 PM,06/30/2015 11:34:22 AM,DCA,Department of Consumer Affairs,Consumer Complaint,Cigarette Sale to Minor,,11416,,,,,101 AVENUE,81 STREET,INTERSECTION,OZONE PARK,,N/A,Closed,06/29/2015 05:17:15 PM,06/30/2015 11:34:22 AM,09 QUEENS,QUEENS,1023661,187371,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.680879140792825,-73.85790681091035,"(40.680879140792825, -73.85790681091035)"
30934015,06/25/2015 03:24:07 PM,06/30/2015 05:33:38 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Prohibited Item Sale to Minor,,11418,,,,,109 STREET,JAMAICA AVENUE,INTERSECTION,RICHMOND HILL,,N/A,Closed,08/05/2015 05:33:33 PM,06/30/2015 05:33:38 PM,09 QUEENS,QUEENS,1028992,192860,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69591981893882,-73.83864990776577,"(40.69591981893882, -73.83864990776577)"
